1167,FALSE,40202,Raspberry - 12 Oz. Clamshell,CHAPRO,,P,EA,CS,6,,0,P,7/5/2013,20,4,30,0,0,1/1/1990,,,,$0.00 ,,1/19/2012,1/19/2012
1168,FALSE,35114,Sunset Fingerling Potato,CHAPRO,,PO,EA,CS,12,,0,P,2/9/2012,-18,0,0,0,0,1/1/1990,,,,$0.00 ,,2/10/2016,2/9/2012
1169,FALSE,90186,Gingko Nuts,FSI,,SV,LB,LB,1,,0,P,8/30/2012,-1,0,2,0,0,1/1/1990,,,,$0.00 ,,3/8/2012,3/8/2012
1171,FALSE,35173,Yams - Medium,COABRO,FCBLOX,P,LB,CS,40,,0,P,3/8/2012,-40,0,0,0,0,1/1/1990,,,,$0.00 ,,3/8/2012,3/8/2012
1172,FALSE,40203,Blackberry  12 0z Cups,CHAPRO,,B,EA,CS,8,,0,P,,-16,1,0,0,0,1/1/1990,,,,$0.00 ,,4/11/2012,4/11/2012
1173,FALSE,25154,Kumato Tomato,CHAPRO,,T,LB,CS,11,,,P,12/10/2014,55,0,33,0,0,1/1/1990,,,,$0.00 ,,5/25/2012,5/25/2012
1174,FALSE,40227,Bing Cherries,CHAPRO,,SFSU,LB,CS,16,,0,P,,-48,11,0,0,0,1/1/1990,,,,$0.00 ,,12/6/2013,6/1/2012
1175,FALSE,40228,Gala Apple,CHAPRO,,A,LB,CS,40,,0,P,10/8/2016,3,22,-80,0,0,1/1/1990,,,,$0.52 ,10/1/2012,6/4/2012,6/4/2012
1177,FALSE,55153,Colored Cello Cauli,CHAPRO,,V,HD,CS,6,HD,0,P,,-12,0,12,0,0,1/1/1990,,,,$2.76 ,6/20/2012,6/20/2012,6/20/2012
1178,FALSE,20241,Broccolini ( Bags ),SOUPRO,,SV,EA,CS,3,,0,P,,-7,0,0,0,0,1/1/1990,,,,$0.00 ,,8/30/2012,8/30/2012
1179,FALSE,25102,Tomato - Northwest  Bulk,FELCAP,CHAPRO,T,CS,CS,1,,0,P,9/21/2016,162,0,0,0,0,1/1/1990,,,,$0.00 ,,9/18/2012,9/18/2012
1180,FALSE,90722,Cheong Fun,TSUCHO,,PR,EA,EA,1,,0,P,11/4/2016,9,48,10,0,0,1/1/1990,,,,$0.00 ,,10/8/2012,10/8/2012
1181,TRUE,40223,Asian Pears 1 Layer,FSI,,P,EA,CS,10,,,P,6/30/2016,-333,7,-84,0,0,1/1/1990,,,,$0.00 ,,6/9/2015,12/10/2012
1182,FALSE,90174,Rice Cooker,SEASIA,,M,EA,EA,1,,,P,,1,0,0,0,0,1/1/1990,,,,$0.00 ,,12/21/2012,12/21/2012
1183,FALSE,20109,Asparagus- Small,CHAPRO,,V,LB,CS,11,,0,P,1/11/2013,44,4,0,0,0,1/1/1990,,,,$0.00 ,,1/10/2013,1/10/2013
1184,FALSE,55212,Cello Spinach 2lb Bag,COABRO,,P,BG,CS,5,,0,P,,-7,3,0,0,0,1/1/1990,,,,$0.00 ,,1/19/2013,1/19/2013
1185,FALSE,55159,Peeled Pearl Onion,CHAPRO,,PR,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,1/22/2013,1/22/2013
1186,FALSE,40221,Strawberry - Lrg Clamshell,CASCAR,,B,EA,CS,2,,0,P,6/30/2015,8,-1,-2,0,0,1/1/1990,,,,$0.00 ,,10/11/2013,2/14/2013
1187,FALSE,90812,Salad Dressing,CHAPRO,,P,EA,EA,1,,0,P,2/22/2013,0,1,0,0,0,1/1/1990,,,,$0.00 ,,2/22/2013,2/22/2013
1189,FALSE,40099,Pear - Organic,CHAPRO,,OF,LB,CS,40,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,3/18/2013,3/18/2013
1190,FALSE,20209,Manzano Pepper,CHAPRO,,P,LB,CS,10,,0,P,8/1/2013,5,10,50,0,0,1/1/1990,,,,$0.00 ,,3/22/2013,3/22/2013
1191,FALSE,40229,Watermelon - Personal,CHAPRO,,SF,EA,CS,8,,0,P,6/6/2015,5,-7,6,0,0,1/1/1990,,,,$0.00 ,,5/3/2013,4/8/2013
1192,FALSE,40098,Avocado - 30 Count 1 Layer,FCBLOX,,P,EA,CS,30,,0,P,7/13/2013,1097,1104,1290,0,0,1/1/1990,,,,$0.71 ,7/18/2013,6/8/2013,5/18/2013
1193,FALSE,25159,Turnip Wih Tops,CHAPRO,,P,BU,BU,1,,0,P,7/30/2013,0,0,0,0,0,1/1/1990,,,,$0.00 ,,7/28/2013,7/28/2013
1194,FALSE,20107,Asparagus - Lgr. 11#,COABRO,,P,LB,CS,11,,,P,9/8/2016,18973,0,,0,0,1/1/1990,,,,$2.36 ,2/10/2015,6/3/2016,8/1/2013
1195,FALSE,45113,Lemon - 165 Count,FCBLOX,,CF,LB,CS,38,,0,P,,2724,0,0,0,0,1/1/1990,,,,$0.00 ,,8/26/2013,8/26/2013
1196,FALSE,45164,Yuzu,FSI,,SF,pkg,PKG,1,,0,P,10/19/2016,1,6,1,0,0,1/1/1990,,,,$0.00 ,,9/23/2013,9/23/2013
1197,FALSE,60113,Dry Shitake - Package,SEASIA,,N,EA,CS,90,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,9/28/2013,9/28/2013
1198,FALSE,90813,Shitake 1 Oz. Pkg,SEASIA,,P,EA,CS,48,,0,P,,-48,0,0,0,0,1/1/1990,,,,$0.00 ,,9/30/2013,9/30/2013
1199,FALSE,90814,Steamed Noodle,TSUCHO,,P,BG,LB,1,,0,P,8/12/2016,37,20,93,0,0,1/1/1990,,,,$0.00 ,,10/11/2013,10/11/2013
1200,FALSE,40230,Red Cherry- Import,CHAPRO,,SFW,LB,CS,11,,0,P,12/7/2013,0,1,0,0,0,1/1/1990,,,,$0.00 ,,12/6/2013,12/6/2013
1201,FALSE,45099,Grapefruit-27 Count,FCBLOX,,CF,PC,CS,27,CS,0,P,,-14,27,0,0,0,1/1/1990,12/31/1999,,,$0.00 ,,3/12/2014,3/12/2014
1203,FALSE,55204,Baby Kale,CHAPRO,,SV,BG,BG,1,,0,P,9/25/2015,-1,0,0,0,0,1/1/1990,,,,$0.00 ,,5/28/2014,5/28/2014
1204,FALSE,20219,Mixed Peppers,CHAPRO,,P,BG,BG,1,,0,P,5/28/2014,3,0,0,0,0,1/1/1990,,,,$0.00 ,,5/28/2014,5/28/2014
1205,FALSE,55149,Roasted Garlic  -  Bulk,SKYVAL,,PR,CS,CS,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,7/16/2014,7/16/2014
1206,FALSE,20195,English Cucumber - Organic,PACRIM,,OV,CS,CS,1,,0,P,,10,0,0,0,0,1/1/1990,,,,$0.00 ,,7/19/2014,7/19/2014
1208,FALSE,20102,Organic Juicing Carrot,CHAPRO,,OV,SX,SX,1,,0,P,7/27/2014,-3,77,0,0,0,1/1/1990,,,,$0.00 ,,7/27/2014,7/27/2014
1209,FALSE,40097,Organic Red Delicious Apple,PETFRU,CHAPRO,OF,CS,CS,1,,0,P,10/15/2014,-4,3,4,0,0,1/1/1990,,,,$0.00 ,,10/15/2014,10/15/2014
1210,FALSE,55240,Baby Mixed Lettuce Heads,CHAPRO,,P,CS,CS,1,,0,P,3/9/2015,0,0,2,0,0,1/1/1990,,,,$0.00 ,,10/27/2014,10/27/2014
1211,FALSE,25099,Green Tomatoes,COABRO,,T,LB,CS,25,,0,P,8/3/2016,-7,380,53,0,0,1/1/1990,,,,$0.00 ,,3/22/2016,11/20/2014
1212,FALSE,40231,Persimmons - Hachiya,FSI,,SFF,CS,CS,1,,0,P,,1,0,0,0,0,1/1/1990,,,,$0.00 ,,11/20/2014,11/20/2014
1213,FALSE,20197,Garlic - Organic,CHAPRO,,OV,LB,CS,30,,0,P,11/1/2016,0,60,30,0,0,1/1/1990,,,,$0.00 ,,12/2/2014,12/2/2014
1214,FALSE,35176,Sweet Potato - Medium,COABRO,,PO,LB,CS,40,,0,P,12/21/2015,34,0,920,0,0,1/1/1990,,,,$0.00 ,,12/18/2014,12/18/2014
1215,FALSE,55209,Spring Mix 2lb Ctn.,FCBLOX,,SF,LB,CS,2,,0,P,,14,0,0,0,0,1/1/1990,,,,$0.00 ,,1/6/2015,1/6/2015
1217,FALSE,90723,Sha Ho Fun ( Kings ),KINORI,,PR,LB,LB,1,,0,P,2/19/2015,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/19/2015,2/19/2015
1218,FALSE,40233,Asian Pear 1-layer,FSI,,AF,LB,CS,11,,0,P,6/29/2016,-579,120,33,0,0,1/1/1990,,,,$0.00 ,,4/6/2015,4/6/2015
1221,FALSE,60147,Frozen Pomegranate Puree,CHAPRO,,FR,EA,EA,1,,0,P,5/3/2016,0,1,-5,0,0,1/1/1990,,,,$0.00 ,,4/16/2015,4/16/2015
1223,FALSE,90179,Kikkoman Memmi Sauce 12/20oz,SEASIA,,N,EA,CS,12,,0,P,4/30/2015,23,0,0,0,0,1/1/1990,,,,$0.00 ,,4/28/2015,4/28/2015
1224,FALSE,20101,Broccoli Crown - Special,PACRIM,,V,LB,CS,20,,0,P,12/10/2015,940,241,0,0,0,1/1/1990,,,,$0.00 ,,5/5/2015,5/5/2015
1226,FALSE,10106,Indian Eggplant,FSI,,AV,LB,CS,30,,0,P,9/20/2016,274,0,480,0,0,1/1/1990,,,,$0.00 ,,6/2/2015,6/2/2015
1228,FALSE,30137,Kale Sprouts - Lollipop,CHAPRO,,SV,CS,CS,1,,0,P,10/3/2016,-1,4,13,0,0,1/1/1990,,,,$0.00 ,,8/27/2015,6/19/2015
1229,FALSE,60102,Organic Eggs - Large,STIFAR,,M,dz,CS,15,,0,P,,0,36,0,0,0,1/1/1990,,,,$0.00 ,,7/3/2015,7/3/2015
1230,FALSE,55119,Baby Peeled Carrot ( Individual ),CHAPRO,,PR,CS,CS,200,,0,P,10/18/2016,796,0,200,0,0,1/1/1990,,,,$0.00 ,,7/27/2015,7/27/2015
1232,FALSE,60146,Frozen Lime Leaf,,,FR,LB,LB,1,,0,P,,-2,0,0,0,0,1/1/1990,,,,$0.00 ,,7/30/2015,7/30/2015
1233,FALSE,20100,Broccoli Crrown - Iceless,FCBLOX,,V,LB,CS,20,,0,P,8/6/2015,1377,206,-320,0,0,1/1/1990,,,,$0.00 ,,8/6/2015,8/3/2015
1234,FALSE,10217,Red Korean Chili Pepper,FSI,,AV,LB,CS,5,,0,P,,-5,0,0,0,0,1/1/1990,,,,$0.00 ,,9/12/2015,9/12/2015
1237,FALSE,10134,Guytoy - Baby,HAUHAU,,P,LB,CS,30,,0,P,7/28/2016,146,10,120,0,0,1/1/1990,,,,$0.00 ,,11/27/2015,11/27/2015
1238,FALSE,45120,Melogold  Grapefruit,TWIPEA,,CF,EA,BIN,300,,0,P,2/4/2016,260,0,0,0,0,1/1/1990,,,,$0.00 ,,2/4/2016,2/4/2016
1240,FALSE,40232,Banana Thai,HAUHAU,,P,LB,LB,1,,0,P,6/24/2016,18,0,-18,0,0,1/1/1990,,,,$0.00 ,,2/10/2016,2/10/2016
1241,FALSE,55241,Micro - Basil,CHAPRO,,SV,EA,EA,1,,0,P,4/9/2016,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/26/2016,2/26/2016
1243,FALSE,25161,Beets - Chioggia,CHAPRO,,PO,LB,LB,1,,0,P,4/15/2016,-9,6,4,0,0,1/1/1990,,,,$0.00 ,,2/26/2016,2/26/2016
1244,FALSE,55242,Micro - Cilantro,CHAPRO,,H,EA,EA,1,,0,P,4/26/2016,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/26/2016,2/26/2016
1247,FALSE,40090,Mangosteen,CHAPRO,PACRIM,P,LB,LB,1,,0,P,3/7/2016,0,1,1,0,0,1/1/1990,,,,$0.00 ,,3/7/2016,3/7/2016
1248,FALSE,40091,Rambutan,CHAPRO,PACRIM,P,LB,LB,1,,0,P,3/7/2016,0,1,0,0,0,1/1/1990,,,,$0.00 ,,3/7/2016,3/7/2016
1249,FALSE,55131,Carrot - Rainbow Organic,CHAPRO,,SV,BG,CS,24,,0,P,4/26/2016,-2,0,936,0,0,1/1/1990,,,,$0.00 ,,3/10/2016,3/10/2016
1250,FALSE,40234,Avocado 32 Count - Ripe,CHAPRO,,F,EA,CS,32,,0,P,3/17/2016,-128,0,768,0,0,1/1/1990,,,,$0.00 ,,3/17/2016,3/17/2016
1251,FALSE,40235,Mango - 12 Count,CHAPRO,,SF,EA,CS,12,,0,P,3/23/2016,-161,14,0,0,0,1/1/1990,,,,$0.00 ,,5/13/2016,3/17/2016
1252,FALSE,20221,Baby Leeks,CHAPRO,,BV,BU,CS,12,,0,P,9/7/2016,0,0,12,0,0,1/1/1990,,,,$0.00 ,,3/18/2016,3/18/2016
1253,FALSE,55243,Cello Green Kale,COABRO,,PR,BG,CS,4,,0,P,,4,0,0,0,0,1/1/1990,,,,$0.00 ,,3/21/2016,3/21/2016
1254,FALSE,20196,Baby Chioggia Beets,CHAPRO,,BV,BU,BU,1,,0,P,11/3/2016,6,5,0,0,0,1/1/1990,,,,$0.00 ,,4/5/2016,4/5/2016
1256,FALSE,60175,Frozen Mango Puree,CHAPRO,,FR,EA,CS,6,,0,P,7/1/2016,0,0,0,0,0,1/1/1990,,,,$0.00 ,,7/1/2016,7/1/2016
1257,FALSE,20214,Padron Pepper,CHAPRO,,P,LB,CS,5,,0,P,7/26/2016,0,0,0,0,0,1/1/1990,,,,$0.00 ,,7/26/2016,7/26/2016
1258,FALSE,10206,Tito ( Red Ohba ),HAUHAU,,AV,LB,LB,1,,0,P,10/13/2016,-1,0,1,0,0,1/1/1990,,,,$0.00 ,,8/30/2016,8/30/2016
1260,FALSE,55244,Whole Peeled Onions - 30 Lb,FCBLOX,,PR,LB,CS,30,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,10/13/2016,10/12/2016
